feed_id,seller_id,product_id,sku,product_name,category,brand,mrp,selling_price,inventory,currency,seller_status,last_updated
F0004132,S0057,P003834,S0057-P003834,Zenith Novel,Books,Zenith,5876.54,4563.94,28.0,INR,active,2026-08-11 12:00:00
F0001037,S0012,P001389,S0012-P001389,Nova Cricket Bat,Sports,Nova,8566.0,7181.23,35.0,INR,active,2026-08-20 18:00:00
F0000637,S0033,P003718,S0033-P003718,Astra Storage Box,Home,Astra,14459.6,10143.66,35.0,INR,active,2026-08-16 06:00:00
F0007217,S0032,P000036,S0032-P000036,Astra Biography,Books,Astra,12128.75,11014.08,30.0,INR,active,2026-09-05 06:00:00
F0008147,S0016,P002248,S0016-P002248,Prime Yoga Mat,Sports,Prime,15017.77,13842.63,37.0,INR,active,2026-08-27 18:00:00
F0004135,S0049,P001223,S0049-P001223,Orion Cookbook,Books,Orion,13434.37,10747.14,37.0,INR,inactive,2026-08-13 12:00:00
F0007906,S0003,P002350,S0003-P002350,Nova Dumbbells,Sports,Nova,13040.59,12140.89,37.0,INR,active,2026-08-12 18:00:00
F0001084,S0069,P002311,S0069-P002311,Zenith Cookbook,Books,Zenith,3342.38,2368.0,32.0,INR,active,2026-08-22 18:00:00
F0006712,S0043,P001632,S0043-P001632,Vertex T-Shirt,Fashion,Vertex,4708.572,7847.62,41.0,INR,active,2026-08-29 18:00:00
F0000862,S0085,P004115,S0085-P004115,Vertex Jacket,Fashion,Vertex,9805.11,7449.6,31.0,INR,active,2026-08-10 18:00:00
F0005213,S0073,P003880,S0073-P003880,Nova Bedsheet,Home,Nova,6860.72,5062.81,43.0,INR,active,2026-09-09 18:00:00
F0000904,S0112,P004670,S0112-P004670,Vertex Wireless Earbuds,Electronics,Vertex,4073.16,3226.03,29.0,INR,active,2026-09-05 06:00:00
F0000192,S0012,P004488,S0012-P004488,Vertex Face Wash,Beauty,Vertex,4260.41,3648.68,29.0,INR,active,2026-08-23 06:00:00
F0000110,S0082,P001885,S0082-P001885,UrbanKart Cookbook,Books,UrbanKart,8803.25,7850.84,26.0,INR,active,2026-09-07 18:00:00
F0006027,S0093,P004495,S0093-P004495,Astra T-Shirt,Fashion,Astra,21258.85,15227.71,37.0,INR,active,2026-08-24 18:00:00
F0004456,S0017,P004601,S0017-P004601,Zenith Table Lamp,Home,Zenith,7841.65,5554.05,42.0,INR,active,2026-08-22 00:00:00
F0001943,S0074,P004316,S0074-P004316,UrbanKart Smart Watch,Electronics,UrbanKart,4927.51,3838.76,23.0,INR,active,2026-08-14 00:00:00
F0010583,S0001,P003184,S0001-P003184,Astra Sneakers,Fashion,Astra,16591.37,12744.34,46.0,INR,active,2026-08-05 18:00:00
F0004332,S0029,P001037,S0029-P001037,Astra Shampoo,Beauty,Astra,12685.55,9133.98,34.0,INR,active,2026-08-10 12:00:00
F0010727,S0104,P001880,S0104-P001880,Prime Table Lamp,Home,Prime,3331.0,2833.98,32.0,INR,active,2026-08-16 18:00:00
F0010347,S0033,P003924,S0033-P003924,Vertex Dumbbells,Sports,Vertex,9836.45,7251.58,38.0,INR,active,2026-08-25 18:00:00
F0005928,S0089,P001392,S0089-P001392,Nova Storage Box,Home,Nova,11908.48,10152.24,47.0,INR,inactive,2026-08-28 06:00:00
F0002041,S0065,P002004,S0065-P002004,Prime Cookware Set,Home,Prime,2301.01,2056.32,43.0,INR,inactive,2026-08-18 18:00:00
F0009396,S0002,P000868,S0002-P000868,Astra Jeans,Fashion,Astra,11407.73,8776.19,37.0,INR,active,2026-09-06 18:00:00
F0011229,S0064,P003464,S0064-P003464,UrbanKart Cushion,Home,UrbanKart,9246.2,41082.2,35.0,INR,inactive,2026-08-09 18:00:00
F0007953,S0025,P002331,S0025-P002331,UrbanKart Sneakers,Fashion,UrbanKart,3620.96,3143.81,47.0,INR,active,2026-08-19 00:00:00
F0004879,S0019,P004524,S0019-P004524,Vertex Perfume,Beauty,Vertex,5329.48,-1.0,30.0,INR,active,2026-09-01 06:00:00
F0004660,S0001,P002006,S0001-P002006,Nova Wireless Earbuds,Electronics,Nova,12060.81,10266.32,34.0,INR,active,2026-09-05 06:00:00
F0008559,S0019,P004211,S0019-P004211,Zenith Football,Sports,Zenith,14272.45,11309.75,35.0,INR,active,2026-08-09 12:00:00
F0005002,S0009,P003040,S0009-P003040,Orion Running Shoes,Sports,Orion,829.14,717.58,32.0,INR,active,2026-09-08 18:00:00
F0002776,S0038,P002942,S0038-P002942,Prime Face Wash,Beauty,Prime,2077.96,1706.9,26.0,INR,active,2026-09-08 18:00:00
F0007526,S0007,P003169,S0007-P003169,Orion Biography,Books,Orion,18762.49,13113.49,42.0,INR,active,2026-08-07 12:00:00
F0004146,S0005,P004431,S0005-P004431,Vertex Cricket Bat,Sports,Vertex,5854.71,5503.36,26.0,INR,active,2026-08-23 06:00:00
F0002324,S0092,P001000,S0092-P001000,UrbanKart Smart Watch,Electronics,UrbanKart,22421.31,16045.22,35.0,INR,active,2026-08-12 06:00:00
F0000763,S0012,P001035,S0012-P001035,Zenith Backpack,Fashion,Zenith,10405.19,7987.68,39.0,INR,active,2026-08-16 18:00:00
F0005922,S0058,P002018,S0058-P002018,Orion Jeans,Fashion,Orion,8994.78,7758.89,31.0,INR,active,2026-08-24 18:00:00
F0002618,S0028,P002949,S0028-P002949,Vertex Cookware Set,Home,Vertex,12369.55,9405.29,34.0,INR,active,2026-08-17 18:00:00
F0002412,S0060,P003440,S0060-P003440,Astra Cookware Set,Home,Astra,8465.17,6102.51,35.0,INR,active,2026-08-05 12:00:00
F0001095,S0087,P004696,S0087-P004696,UrbanKart T-Shirt,Fashion,UrbanKart,1781.21,1334.59,41.0,INR,active,2026-09-02 00:00:00
F0006066,S0035,P003864,S0035-P003864,Zenith Bedsheet,Home,Zenith,12716.03,10024.35,40.0,INR,active,2026-09-03 06:00:00
F0007266,S0046,P002169,S0046-P002169,Astra Yoga Mat,Sports,Astra,3472.89,3156.39,41.0,INR,active,2026-08-17 06:00:00
F0001547,S0026,P000285,S0026-P000285,Nova T-Shirt,Fashion,Nova,6632.33,5464.99,44.0,INR,active,2026-08-07 06:00:00
F0004590,S0082,P000168,S0082-P000168,Orion Moisturizer,Beauty,Orion,1420.43,1303.27,37.0,INR,inactive,2026-08-19 12:00:00
F0006035,S0017,P003536,S0017-P003536,Nova Cookware Set,Home,Nova,18637.76,0.0,41.0,INR,active,2026-08-08 06:00:00
F0011361,S0078,P000607,S0078-P000607,Nova T-Shirt,Fashion,Nova,5366.84,,35.0,INR,active,2026-09-03 00:00:00
F0007518,S0070,P002636,S0070-P002636,Prime Jeans,Fashion,Prime,14948.33,10438.87,40.0,INR,active,2026-09-01 00:00:00
F0006954,S0107,P001622,S0107-P001622,Zenith Jeans,Fashion,Zenith,14114.0,11804.25,43.0,INR,active,2026-08-22 18:00:00
F0003136,S0090,P002207,S0090-P002207,Orion Power Bank,Electronics,Orion,8477.21,5847.94,29.0,INR,active,2026-08-03 18:00:00
F0003857,S0051,P004037,S0051-P004037,Zenith Cookware Set,Home,Zenith,10399.21,8738.4,31.0,INR,active,2026-08-13 12:00:00
F0005041,S0061,P000477,S0061-P000477,Nova Jeans,Homee,Nova,6690.61,5930.17,33.0,INR,active,2026-08-15 18:00:00
F0007436,S0003,P003150,S0003-P003150,Zenith Face Wash,Beauty,Zenith,2720.0,1978.33,31.0,INR,active,2026-08-30 00:00:00
F0011163,S0056,P000872,S0056-P000872,Prime Smart Watch,Electronics,Prime,2543.55,2338.69,30.0,INR,active,2026-08-28 06:00:00
F0005429,S0012,P004054,S0012-P004054,Astra Smart Watch,Electronics,Astra,11667.06,8507.51,33.0,INR,active,2026-08-11 00:00:00
F0006524,S0113,P001758,S0113-P001758,Zenith Bluetooth Speaker,Electronics,Zenith,15187.55,10742.7,41.0,INR,active,2026-09-07 12:00:00
F0006420,S0058,P000236,S0058-P000236,Astra Jacket,Fashion,Astra,10681.57,8067.3,27.0,INR,active,2026-08-22 18:00:00
F0009350,S0036,P001878,S0036-P001878,Astra Cookware Set,Home,Astra,9012.55,7175.77,35.0,INR,active,2026-09-07 12:00:00
F0003806,S0005,P002590,S0005-P002590,Vertex Cookbook,Books,Vertex,12779.6,11551.31,31.0,INR,active,2026-08-15 00:00:00
F0000885,S0059,P003032,S0059-P003032,,Fashion,UrbanKart,9184.7,7411.03,26.0,INR,active,2026-08-10 18:00:00
F0002655,S0095,P003291,S0095-P003291,Astra Cushion,Home,Astra,11329.13,8006.25,29.0,INR,active,2026-08-29 12:00:00
F0010974,S0049,P004709,S0049-P004709,Vertex Jeans,Fashion,Vertex,18718.33,15988.77,31.0,INR,active,2026-08-16 00:00:00
F0007823,S0016,P004341,S0016-P004341,Orion Sunscreen,Beauty,Orion,15080.72,10431.08,19.0,INR,active,2026-08-30 18:00:00
F0008193,S0093,P001827,S0093-P001827,Prime Shampoo,Beauty,Prime,13823.47,10599.32,36.0,INR,active,2026-09-07 18:00:00
F0006775,S0074,P002114,S0074-P002114,Orion Sneakers,Fashion,Orion,9589.97,9104.31,33.0,INR,active,2026-08-20 12:00:00
F0010640,S0058,P000902,S0058-P000902,Prime Moisturizer,Beauty,Prime,14483.62,12541.42,35.0,INR,active,2026-09-07 18:00:00
F0011173,S0094,P003627,S0094-P003627,Orion Storage Box,Home,Orion,6086.67,5550.52,55.0,INR,active,2026-08-08 18:00:00
F0000465,S0004,P000909,S0004-P000909,Astra Moisturizer,Beauty,Astra,21850.68,15257.0,26.0,INR,active,2026-08-28 06:00:00
F0001258,S0069,P002290,S0069-P002290,Orion Cookbook,Books,Orion,6872.41,5199.47,40.0,INR,inactive,2026-08-29 12:00:00
F0009572,S0057,P002263,S0057-P002263,Nova Cushion,Home,Nova,12789.05,11377.31,32.0,INR,active,2026-09-02 12:00:00
F0002260,S0101,P001946,S0101-P001946,UrbanKart Moisturizer,Beauty,UrbanKart,382.55,276.36,35.0,INR,active,2026-09-06 18:00:00
F0004275,S0057,P000656,S0057-P000656,Vertex Yoga Mat,Sports,Vertex,10954.12,9762.02,29.0,INR,active,2026-09-05 18:00:00
F0007075,S0015,P001513,S0015-P001513,Orion Programming Book,Books,Orion,12493.49,9861.95,36.0,INR,active,2026-08-25 06:00:00
F0005193,S0089,P003784,S0089-P003784,Orion Cookware Set,Home,Orion,2047.61,1914.97,34.0,INR,active,2026-09-08 18:00:00
F0005631,S0083,P002432,S0083-P002432,Astra Sunscreen,Beauty,Astra,1778.23,1663.68,34.0,INR,active,2026-08-09 18:00:00
F0011741,S0033,P004307,S0033-P004307,Vertex Cricket Bat,Sports,Vertex,9677.19,7384.7,33.0,INR,active,2026-08-25 00:00:00
F0006232,S0093,P002002,S0093-P002002,Nova Table Lamp,Home,Nova,11457.51,10115.24,43.0,INR,active,2026-08-30 12:00:00
F0007383,S0108,P003714,S0108-P003714,Vertex Cookware Set,Home,Vertex,17401.44,13787.75,46.0,INR,active,2026-08-12 12:00:00
F0005301,S0001,P004161,S0001-P004161,UrbanKart T-Shirt,Fashion,UrbanKart,2809.88,1985.08,39.0,INR,active,2026-08-30 00:00:00
F0002203,S0041,P004018,S0041-P004018,Zenith Yoga Mat,Sports,Zenith,12425.03,11140.67,39.0,INR,inactive,2026-08-23 06:00:00
F0010811,S0083,P000154,S0083-P000154,Orion Perfume,Beauty,Orion,11244.59,7812.76,46.0,INR,inactive,2026-09-02 06:00:00
F0010010,S0094,P002442,S0094-P002442,Prime Storage Box,Home,Prime,10964.71,9052.65,37.0,INR,active,2026-09-06 12:00:00
F0001263,S0001,P002464,S0001-P002464,UrbanKart Smart Watch,Electronics,UrbanKart,5247.08,4965.64,35.0,INR,active,2026-08-20 18:00:00
F0007911,S0060,P000651,S0060-P000651,Vertex Sunscreen,Beauty,Vertex,17918.13,13870.08,27.0,INR,active,2026-08-05 06:00:00
F0007213,S0014,P003465,S0014-P003465,Astra Programming Book,Books,Astra,11072.74,10058.18,37.0,INR,inactive,2026-08-14 00:00:00
F0000976,S0033,P003063,S0033-P003063,Vertex Bluetooth Speaker,Electronics,Vertex,14105.65,9983.61,37.0,INR,active,2026-08-30 18:00:00
F0008694,S0099,P004442,S0099-P004442,Zenith Biography,Books,Zenith,4635.79,3756.54,27.0,INR,inactive,2026-08-18 12:00:00
F0005867,S0016,P001810,S0016-P001810,Vertex Face Wash,Beauty,Vertex,19184.79,14814.01,26.0,INR,active,2026-08-25 18:00:00
F0004926,S0005,P004275,S0005-P004275,Nova Sneakers,Fashion,Nova,6460.66,5954.36,37.0,INR,active,2026-08-21 12:00:00
F0000942,S0058,P003594,S0058-P003594,Prime Storage Box,Home,Prime,9893.16,8864.66,28.0,INR,inactive,2026-08-31 18:00:00
F0005264,S0116,P000533,S0116-P000533,Nova Jacket,Fashion,Nova,18119.01,13756.46,31.0,INR,active,2026-08-22 12:00:00
F0006583,S0042,P004253,S0042-P004253,Orion Cricket Bat,Sports,Orion,14468.62,12065.39,29.0,INR,active,2026-09-01 18:00:00
F0004724,S0045,P002897,S0045-P002897,UrbanKart Programming Book,Books,UrbanKart,2243.27,2097.23,36.0,INR,active,2026-08-18 18:00:00
F0002388,S0120,P004872,S0120-P004872,,Books,Orion,2637.92,2191.26,38.0,INR,inactive,2026-08-15 00:00:00
F0011791,S0006,P004050,S0006-P004050,UrbanKart Jeans,Fashion,UrbanKart,17713.37,13993.04,43.0,INR,active,2026-08-14 06:00:00
F0005022,S0085,P000787,S0085-P000787,Zenith Face Wash,Beauty,Zenith,13454.82,9917.89,41.0,INR,inactive,2026-08-23 12:00:00
F0007130,S0055,P001206,S0055-P001206,Astra Face Wash,Beauty,Astra,16273.53,12398.56,35.0,INR,active,2026-09-10 00:00:00
F0004392,S0065,P004661,S0065-P004661,Astra Jeans,Fashion,Astra,15181.31,11088.02,41.0,INR,active,2026-09-08 06:00:00
F0005149,S0040,P004363,S0040-P004363,Prime USB Cable,Electronics,Prime,6151.58,5639.08,26.0,INR,active,2026-08-19 18:00:00
F0010129,S0086,P001894,S0086-P001894,Orion Perfume,Beauty,Orion,14344.09,12898.04,38.0,INR,inactive,2025-12-15 00:00:00
F0006804,S0102,P004871,S0102-P004871,Zenith Football,Sports,Zenith,2474.78,2147.41,22.0,INR,active,2026-08-18 12:00:00
F0003222,S0113,P004253,S0113-P004253,Orion Cricket Bat,Sports,Orion,16623.52,13083.59,28.0,INR,active,2026-09-04 18:00:00
F0003883,S0073,P003639,S0073-P003639,Vertex Yoga Mat,Sports,Vertex,16325.94,11819.71,32.0,INR,active,2026-08-17 12:00:00
F0008122,S0048,P003838,S0048-P003838,UrbanKart Wireless Earbuds,Electronics,UrbanKart,5775.13,4622.49,40.0,INR,active,2026-08-14 18:00:00
F0011439,S0004,P004950,S0004-P004950,Zenith Football,Sports,Zenith,4179.38,3400.93,23.0,INR,active,2026-09-08 00:00:00
F0001611,S0071,P001568,S0071-P001568,Nova Football,Sports,Nova,10058.19,7406.57,41.0,INR,active,2026-08-28 12:00:00
F0008651,S0055,P002506,S0055-P002506,Vertex Shampoo,Beauty,Vertex,10045.45,7678.4,28.0,INR,active,2026-09-09 06:00:00
F0003876,S0046,P003763,S0046-P003763,Prime Jacket,Fashion,Prime,2131.8,1543.63,43.0,INR,active,2026-08-13 06:00:00
F0005954,S0034,P004425,S0034-P004425,Vertex Sneakers,Fashion,Vertex,5936.09,4165.37,32.0,INR,active,2026-08-14 06:00:00
F0002790,S0020,P002373,S0020-P002373,Prime Sunscreen,Beauty,Prime,13807.44,10891.06,33.0,INR,active,2026-08-28 00:00:00
F0000945,S0094,P004688,S0094-P004688,Prime Sneakers,Fashion,Prime,17436.55,12277.52,44.0,INR,active,2026-08-08 00:00:00
F0011189,S0085,P004950,S0085-P004950,Zenith Football,Sports,Zenith,4138.85,3785.65,30.0,INR,active,2026-09-08 12:00:00
F0001858,S0018,P000197,S0018-P000197,,Beauty,Orion,5408.01,4127.61,,INR,active,2026-08-08 00:00:00
F0010507,S0078,P003926,S0078-P003926,Zenith Cookbook,Books,Zenith,7088.49,5292.09,48.0,INR,active,2026-08-31 06:00:00
F0004109,S0049,P002244,S0049-P002244,Vertex T-Shirt,Fashion,Vertex,9452.93,6827.83,33.0,INR,active,2026-09-07 12:00:00
F0005214,S0007,P003821,S0007-P003821,Prime Biography,Books,Prime,13466.81,10099.69,36.0,INR,active,2026-09-07 12:00:00
F0010311,S0066,P004185,S0066-P004185,Zenith Programming Book,Books,Zenith,15653.67,11254.03,44.0,INR,active,2026-09-03 00:00:00
F0003256,S0004,P003308,S0004-P003308,Zenith Perfume,Beauty,Zenith,2670.48,2287.61,37.0,INR,active,2025-12-15 00:00:00
F0007324,S0024,P003544,S0024-P003544,Astra Football,Sports,Astra,1516.33,1278.64,27.0,INR,active,2026-08-21 12:00:00
F0002691,S0095,P003058,S0095-P003058,Orion Dumbbells,Sports,Orion,15001.32,12707.7,34.0,INR,active,2026-08-12 06:00:00
F0008342,S0096,P002668,S0096-P002668,Zenith Face Wash,Beauty,Zenith,6392.15,5422.45,32.0,INR,active,2026-08-21 12:00:00
F0007390,S0091,P004326,S0091-P004326,Zenith Sneakers,Fashion,Zenith,9867.23,7005.79,33.0,INR,active,2026-08-09 18:00:00
F0004628,S0063,P003932,S0063-P003932,Vertex Jeans,Fashion,Vertex,2448.65,2069.29,31.0,INR,active,2026-08-08 18:00:00
F0009054,S0015,P001960,S0015-P001960,Vertex Moisturizer,Beauty,Vertex,6522.93,5782.46,29.0,INR,inactive,2026-08-31 06:00:00
F0001320,S0031,P002569,S0031-P002569,Zenith Jacket,Fashion,Zenith,3288.19,2661.22,36.0,INR,active,2026-08-10 06:00:00
F0011125,S0001,P004550,S0001-P004550,Astra Bedsheet,Home,Astra,6848.79,5939.8,37.0,INR,active,2026-08-01 12:00:00
F0011975,S0005,P000671,S0005-P000671,Astra Sunscreen,Beauty,Astra,2966.69,2321.15,38.0,INR,active,2026-08-12 00:00:00
F0005163,S0037,P000506,S0037-P000506,Astra Dumbbells,Sports,Astra,2428.08,2053.17,31.0,INR,active,2026-08-15 12:00:00
F0011836,S0025,P000965,S0025-P000965,Orion Cricket Bat,Sports,Orion,20867.52,14664.96,32.0,INR,active,2026-08-22 12:00:00
F0010218,S0115,P004582,S0115-P004582,Nova Wireless Earbuds,Electronics,Nova,1705.01,1348.66,41.0,INR,active,2026-09-08 06:00:00
F0009052,S0109,P003840,S0109-P003840,Astra Biography,Books,Astra,6891.66,6454.25,39.0,INR,active,2026-08-29 18:00:00
F0001136,S0097,P004027,S0097-P004027,Zenith Jeans,Fashion,Zenith,8152.91,6618.11,38.0,INR,active,2026-09-01 06:00:00
F0004530,S0019,P000276,S0019-P000276,Zenith Face Wash,Beauty,Zenith,3413.4,2503.24,35.0,INR,active,2026-08-09 06:00:00
F0003476,S0055,P002258,S0055-P002258,Zenith Programming Book,Books,Zenith,11290.26,7980.13,45.0,INR,active,2026-09-02 18:00:00
F0003506,S0029,P002767,S0029-P002767,Prime USB Cable,Electronics,Prime,16224.75,11218.16,40.0,INR,active,2026-08-22 12:00:00
F0004750,S0014,P004017,S0014-P004017,Prime Cookbook,Books,Prime,17143.41,13394.55,32.0,INR,active,2026-08-12 12:00:00
F0002478,S0041,P001126,S0041-P001126,Prime Cricket Bat,Sports,Prime,16167.45,11813.12,28.0,INR,active,2026-08-14 12:00:00
F0008110,S0005,P003134,S0005-P003134,Zenith Perfume,Beauty,Zenith,2444.12,2124.33,36.0,INR,active,2026-08-03 12:00:00
F0008258,S0025,P002580,S0025-P002580,Prime Novel,Books,Prime,3444.8,2702.56,32.0,INR,active,2026-08-02 18:00:00
F0007087,S0096,P003335,S0096-P003335,UrbanKart Storage Box,Home,UrbanKart,12954.35,9365.97,41.0,INR,active,2025-12-15 00:00:00
F0008934,S0073,P000846,S0073-P000846,UrbanKart Biography,Books,UrbanKart,18304.47,13379.87,30.0,INR,active,2026-08-08 18:00:00
F0009406,S0009,P002164,S0009-P002164,Prime Wireless Earbuds,Electronics,Prime,14852.17,13414.29,48.0,INR,active,2026-08-17 18:00:00
F0004502,S0051,P004414,S0051-P004414,UrbanKart USB Cable,Electronics,UrbanKart,5931.71,4149.64,33.0,INR,active,2026-08-12 12:00:00
F0007916,S0063,P002012,S0063-P002012,Zenith Cookware Set,Home,Zenith,6619.32,5533.71,33.0,INR,active,2026-08-29 18:00:00
F0011958,S0005,P001556,S0005-P001556,UrbanKart Sunscreen,Beauty,UrbanKart,8048.63,6436.7,39.0,INR,active,2026-08-19 18:00:00
F0006337,S0014,P003289,S0014-P003289,Zenith Backpack,Fashion,Zenith,6881.73,5227.23,32.0,INR,active,2026-08-27 12:00:00
F0008871,S0108,P001298,S0108-P001298,Zenith Storage Box,Home,Zenith,6242.5,5313.23,35.0,INR,active,2026-09-03 00:00:00
F0006983,S0083,P000534,S0083-P000534,Nova Wireless Earbuds,Electonic,Nova,19164.27,14268.11,,INR,active,2026-08-02 12:00:00
F0007232,S0117,P000118,S0117-P000118,Vertex Yoga Mat,Sports,Vertex,15217.02,12304.27,35.0,INR,active,2026-09-03 06:00:00
F0009045,S0014,P001914,S0014-P001914,Zenith Textbook,Books,Zenith,22062.05,15607.74,31.0,INR,active,2026-08-08 12:00:00
F0001875,S0001,P001699,S0001-P001699,Astra Smart Watch,Electronics,Astra,16650.92,14288.71,36.0,INR,active,2026-08-16 12:00:00
F0010314,S0023,P000317,S0023-P000317,Astra Face Wash,Beauty,Astra,15781.05,13743.04,35.0,INR,active,2026-09-05 12:00:00
F0011724,S0075,P000369,S0075-P000369,Astra Running Shoes,Sports,Astra,13316.88,9932.31,31.0,INR,active,2026-08-11 18:00:00
F0011438,S0017,P004657,S0017-P004657,Prime Cookbook,Books,Prime,15628.18,11558.05,42.0,INR,inactive,2026-08-22 18:00:00
F0005097,S0003,P001115,S0003-P001115,Astra Jacket,Fashion,Astra,1121.39,1013.47,35.0,INR,active,2026-09-08 00:00:00
F0002905,S0083,P001197,S0083-P001197,Orion T-Shirt,Fashion,Orion,7070.54,4922.13,29.0,INR,active,2026-09-10 00:00:00
F0007679,S0078,P000944,S0078-P000944,UrbanKart Textbook,Books,UrbanKart,6578.38,5929.65,37.0,INR,active,2026-08-29 00:00:00
F0000571,S0107,P001638,S0107-P001638,UrbanKart Bedsheet,Home,UrbanKart,3140.79,2679.59,46.0,INR,active,2026-08-09 18:00:00
F0001449,S0102,P001332,S0102-P001332,Astra Smart Watch,Electronics,Astra,14950.18,12184.4,40.0,INR,active,2026-08-01 06:00:00
F0003415,S0119,P003363,S0119-P003363,Nova Novel,Books,Nova,13909.97,13231.03,39.0,INR,active,2026-08-15 12:00:00
F0009779,S0055,P001216,S0055-P001216,Vertex Table Lamp,Home,Vertex,3951.46,2893.89,36.0,INR,active,2026-08-24 18:00:00
F0000940,S0089,P001746,S0089-P001746,UrbanKart Jeans,Fashion,UrbanKart,462.82,380.57,28.0,INR,active,2026-08-06 00:00:00
F0009411,S0017,P002306,S0017-P002306,Prime Power Bank,Electronics,Prime,10945.16,8003.95,30.0,INR,active,2026-08-04 00:00:00
F0008867,S0029,P003449,S0029-P003449,Orion Table Lamp,Home,Orion,4568.95,3261.43,37.0,INR,active,2026-08-29 00:00:00
F0010831,S0070,P001537,S0070-P001537,Zenith Bluetooth Speaker,Electronics,Zenith,13655.91,10609.58,30.0,INR,active,2026-08-09 18:00:00
F0009976,S0106,P002860,S0106-P002860,Vertex Bluetooth Speaker,Electronics,Vertex,16916.15,11950.37,31.0,INR,inactive,2026-08-27 12:00:00
F0005842,S0092,P004661,S0092-P004661,Astra Jeans,Fashion,Astra,12787.2,12142.63,46.0,INR,active,2026-08-12 06:00:00
F0006838,S0052,P003320,S0052-P003320,UrbanKart Jacket,Fashion,UrbanKart,8768.12,7835.55,44.0,INR,active,2026-08-11 18:00:00
F0009964,S0076,P002034,S0076-P002034,Vertex Bluetooth Speaker,Electronics,Vertex,7032.73,6070.87,27.0,INR,active,2026-08-02 06:00:00
F0003227,S0076,P004183,S0076-P004183,UrbanKart T-Shirt,Fashion,UrbanKart,11591.33,8248.43,35.0,INR,active,2026-09-05 06:00:00
F0011808,S0016,P003871,S0016-P003871,UrbanKart Storage Box,,UrbanKart,3558.02,2870.53,32.0,INR,active,2026-09-08 00:00:00
F0006333,S0051,P004199,S0051-P004199,UrbanKart Programming Book,Books,UrbanKart,2959.48,2613.34,32.0,INR,active,2026-08-15 18:00:00
F0003979,S0045,P002887,S0045-P002887,UrbanKart Jeans,Fashion,UrbanKart,16548.41,12213.91,43.0,INR,active,2026-08-28 06:00:00
F0004384,S0068,P002733,S0068-P002733,Astra Power Bank,Electronics,Astra,16340.19,12116.4,25.0,INR,active,2026-08-13 12:00:00
F0005835,S0046,P001061,S0046-P001061,Astra Textbook,Books,Astra,507.81,446.32,35.0,INR,active,2026-08-01 12:00:00
F0009592,S0005,P002765,S0005-P002765,Astra Bluetooth Speaker,Electronics,Astra,13968.34,11535.95,-50.0,INR,active,2026-09-06 00:00:00
F0009283,S0023,P002474,S0023-P002474,UrbanKart Dumbbells,Sports,UrbanKart,15678.48,10831.86,32.0,INR,active,2026-09-05 12:00:00
F0003540,S0097,P003946,S0097-P003946,Orion Textbook,Books,Orion,11130.35,9900.55,32.0,INR,active,2026-08-31 06:00:00
F0008586,S0082,P003796,S0082-P003796,Orion Face Wash,Beauty,Orion,17511.18,13501.3,29.0,INR,active,2026-09-06 12:00:00
F0010851,S0022,P003906,S0022-P003906,Orion Biography,Books,Orion,10576.4,8227.65,37.0,INR,active,2026-08-15 00:00:00
F0010771,S0026,P002647,S0026-P002647,Prime Face Wash,Beauty,Prime,1447.1,1175.91,41.0,INR,inactive,2026-08-22 00:00:00
F0009608,S0113,P002209,S0113-P002209,Prime USB Cable,Electronics,Prime,21324.3,16126.26,44.0,INR,active,2026-08-08 06:00:00
F0005682,S0032,P000753,S0032-P000753,,Beauty,Prime,13338.96,,32.0,INR,active,2026-09-07 00:00:00
F0002828,S0037,P004439,S0037-P004439,UrbanKart Table Lamp,Home,UrbanKart,13586.65,10524.82,47.0,INR,inactive,2026-09-08 00:00:00
F0005781,S0058,P001673,S0058-P001673,UrbanKart T-Shirt,Fashion,UrbanKart,4962.1,3919.58,34.0,INR,active,2026-08-02 18:00:00
F0003635,S0090,P001808,S0090-P001808,Vertex T-Shirt,Fashion,Vertex,6741.02,5798.34,23.0,INR,active,2026-08-24 00:00:00
F0004997,S0059,P000819,S0059-P000819,Orion Power Bank,Electronics,Orion,23459.54,16335.8,31.0,INR,active,2026-08-14 12:00:00
F0001339,S0004,P003336,S0004-P003336,Zenith Yoga Mat,Sports,Zenith,5203.99,4420.2,40.0,INR,active,2026-08-11 12:00:00
F0003263,S0023,P002741,S0023-P002741,Nova Wireless Earbuds,Electronics,Nova,8466.4,7186.89,33.0,INR,active,2026-09-07 12:00:00
F0008766,S0082,P002494,S0082-P002494,UrbanKart USB Cable,Electronics,UrbanKart,5365.44,4753.22,27.0,INR,active,2026-08-30 00:00:00
F0006839,S0005,P003258,S0005-P003258,Prime Jacket,Fashon,Prime,10017.37,7122.98,-50.0,INR,active,2026-09-06 06:00:00
F0005090,S0042,P002788,S0042-P002788,UrbanKart USB Cable,Electronics,UrbanKart,17278.87,13730.24,35.0,INR,active,2025-12-15 00:00:00
F0005742,S0063,P004415,S0063-P004415,UrbanKart Moisturizer,Beauty,UrbanKart,12956.82,11259.25,40.0,INR,active,2026-09-05 18:00:00
F0000651,S0092,P003573,S0092-P003573,Zenith Cricket Bat,Unknown,Zenith,5145.15,3943.75,,INR,active,2026-08-15 00:00:00
F0006040,S0102,P000144,S0102-P000144,Orion Dumbbells,Sports,Orion,20441.53,14453.67,38.0,INR,active,2026-08-10 00:00:00
